timestamp,tank,phase,level_m,volume_m3,status,inflow_m3,outflow_m3
2026-05-06 10:45:00,TK-04,一期,19.749098838349614,99269.79812092459,备用,0.0,0.0
2026-05-06 10:45:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 10:45:00,TK-06,二期,19.78742367781521,110180.13930156844,外输,0.0,188.96320000000003
2026-05-06 11:00:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 11:00:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 11:00:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 11:00:00,TK-04,一期,19.749098838349614,99269.79812092459,备用,0.0,0.0
2026-05-06 11:00:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 11:00:00,TK-06,二期,19.754723645612533,109998.05930156844,外输,0.0,182.07999999999998
2026-05-06 11:15:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 11:15:00,TK-02,一期,19.78160177643378,99433.17570733308,外输,0.0,182.07999999999998
2026-05-06 11:15:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 11:15:00,TK-04,一期,19.749098838349614,99269.79812092459,备用,0.0,0.0
2026-05-06 11:15:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 11:15:00,TK-06,二期,19.754723645612533,109998.05930156844,备用,0.0,0.0
2026-05-06 11:30:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 11:30:00,TK-02,一期,19.745378111386067,99251.09570733308,外输,0.0,182.07999999999998
2026-05-06 11:30:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 11:30:00,TK-04,一期,19.749098838349614,99269.79812092459,备用,0.0,0.0
2026-05-06 11:30:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 11:30:00,TK-06,二期,19.754723645612533,109998.05930156844,备用,0.0,0.0
2026-05-06 11:45:00,TK-01,一期,19.749509615016837,99271.86290966062,外输,0.0,182.07999999999998
2026-05-06 11:45:00,TK-02,一期,19.745378111386067,99251.09570733308,备用,0.0,0.0
